Date,Open,High,Low,Close,Volume
1993-06-28,25.74269359896642,25.90358543395996,25.706939857856746,25.90358543395996,439900
1993-06-29,25.867832460284397,25.867832460284397,25.742694362688,25.7784481048584,207500
1993-06-30,25.814201847028798,25.867832460284397,25.742694362688,25.7784481048584,437600
1993-07-01,25.814204750538536,25.814204750538536,25.671189765771008,25.70694351196289,605700
1993-07-02,25.617553489525,25.635430358673307,25.47453853633854,25.563922882080078,285400
1993-07-06,25.52818535039787,25.59969287238778,25.260032142935707,25.295785903930664,246400
1993-07-07,25.277888999008812,25.40302706336034,25.277888999008812,25.367273330688477,343700
1993-07-08,25.385170913324124,25.706954769971894,25.349417151474373,25.653324127197266,248200
1993-07-09,25.653305988165968,25.72481346130371,25.599675383312658,25.72481346130371,378200
1993-07-12,25.689066638866947,25.72482038505883,25.653312892675068,25.70694351196289,373700
1993-07-13,25.72481776843406,25.79632525354437,25.546049055658287,25.689064025878906,389600
1993-07-14,25.706940620517596,25.849955589199197,25.689063749432396,25.7784481048584,617300
1993-07-15,25.76057080106815,25.76057080106815,25.6175558347888,25.671186447143555,443800
1993-07-16,25.689064304255908,25.706941175727206,25.563926203956818,25.599679946899414,216400
1993-07-19,25.59967160441507,25.59967160441507,25.510287276187366,25.58179473876953,188200
1993-07-20,25.563939722572886,25.653324127197266,25.438801556098753,25.653324127197266,68500
1993-07-21,25.617550607838226,25.635427474975586,25.54604313928878,25.635427474975586,142700
1993-07-22,25.59968192925614,25.635435674967393,25.456666946411133,25.456666946411133,632400
1993-07-23,25.510287276187366,25.58179473876953,25.492410410541826,25.58179473876953,286200
1993-07-26,25.653305988165968,25.77844406615702,25.653305988165968,25.72481346130371,121300
1993-07-27,25.74269725815477,25.760574131250713,25.617559146483185,25.70694351196289,92800
1993-07-28,25.653324127197266,25.706954769971894,25.617570365347515,25.653324127197266,30800
1993-07-29,25.70693562349675,25.867827431988733,25.67118188827631,25.79631996154785,331000
1993-07-30,25.796339174596277,25.796339174596277,25.617570365347515,25.653324127197266,75300
1993-08-02,25.68905972473484,25.814197802725893,25.68905972473484,25.72481346130371,41300
1993-08-03,25.77844477759467,25.84995225270589,25.653306696150036,25.742691040039062,81600
1993-08-04,25.742691040039062,25.796321646372476,25.671183564927844,25.742691040039062,434000
1993-08-05,25.74269463971164,25.74269463971164,25.65331028332375,25.689064025878906,36800
1993-08-06,25.760567197872582,25.77844406615702,25.68905972473484,25.72481346130371,402300
1993-08-09,25.796326602337356,25.93934158003569,25.74269598570048,25.867834091186523,828200
1993-08-10,25.849943161010742,25.867820023501068,25.81418943603009,25.849943161010742,604900
1993-08-11,25.832066298520417,25.921450610972045,25.832066298520417,25.849943161010742,542200
1993-08-12,25.921463073539996,25.921463073539996,25.689063749432396,25.7784481048584,303700
1993-08-13,25.79632257820827,25.832076317055403,25.79632257820827,25.814199447631836,103500
1993-08-16,25.832089556807002,26.028735221253285,25.832089556807002,25.95722770690918,241800
1993-08-17,25.93934481718316,26.046606063842773,25.93934481718316,26.046606063842773,369300
1993-08-18,26.13598654164389,26.243247772320952,26.11810966986438,26.189617156982422,414300
1993-08-19,26.207494028761932,26.207494028761932,26.1538634134234,26.189617156982422,28500
1993-08-20,26.13599105095961,26.20749855041504,26.11811417609575,26.20749855041504,80700
1993-08-23,26.10023709738491,26.17174459628185,26.10023709738491,26.153867721557617,15600
1993-08-24,26.15386565687529,26.439895629882812,26.15386565687529,26.439895629882812,273400
1993-08-25,26.43989442876867,26.56503253627468,26.404140683766958,26.45777130126953,242300
1993-08-26,26.47564697265625,26.618661946174985,26.368385742517194,26.47564697265625,120000
1993-08-27,26.404140683766958,26.45777130126953,26.404140683766958,26.45777130126953,25700
1993-08-30,26.475646694126876,26.600784794639292,26.475646694126876,26.565031051635742,183500
1993-08-31,26.54715129673081,26.63653564453125,26.511397557610632,26.63653564453125,66500
1993-09-01,26.54713846022083,26.65439962571667,26.54713846022083,26.60076904296875,136500
1993-09-02,26.618684431707543,26.65443820528942,26.493546224170974,26.511423110961914,472400
1993-09-03,26.493533581736276,26.5650410947774,26.457779825215713,26.529287338256836,630500
1993-09-07,26.52928796713841,26.565041724506518,26.314765422929742,26.35051918029785,196400
1993-09-08,26.350517581968262,26.350517581968262,26.082364417972656,26.261133193969727,269900
1993-09-09,26.153856957736224,26.33262563140496,26.153856957736224,26.314748764038086,239200
1993-09-10,26.38626163367069,26.565030343925912,26.350507891619646,26.54715347290039,106500
1993-09-13,26.63653853764284,26.63653853764284,26.565031051635742,26.565031051635742,66900
1993-09-14,26.493525046271245,26.493525046271245,26.36838693876524,26.45777130126953,184500
1993-09-15,26.350518555654027,26.547164216517118,26.261134164352622,26.529287338256836,101000
1993-09-16,26.4935198049584,26.511396673922608,26.404135460137354,26.422012329101562,54300
1993-09-17,26.40675363371512,26.424741885509206,26.334800626538787,26.370777130126953,200900
1993-09-20,26.406759978324544,26.460724746672618,26.154924392700195,26.154924392700195,57800
1993-09-21,26.190893495716335,26.226869997770887,25.795151973116223,26.06497573852539,318200
1993-09-22,26.15492403629624,26.31681833913439,26.118947524554432,26.280841827392578,439700
1993-09-23,26.352805857596714,26.44274717451684,26.316829330828664,26.424758911132812,88500
1993-09-24,26.38877688853814,26.40676514817586,26.31682384998725,26.352800369262695,53500
1993-09-27,26.550655146050826,26.640596389770508,26.550655146050826,26.640596389770508,274600
1993-09-28,26.658582857723005,26.658582857723005,26.568641620011388,26.58662986755371,158300
1993-09-29,26.586633908853834,26.65858690996034,26.46071615691745,26.496692657470703,221000
1993-09-30,26.496687059986346,26.550651799416055,26.38875758112693,26.44272232055664,99300
1993-10-01,26.406764495994246,26.604635347122265,26.370787977607332,26.56865882873535,22700
1993-10-04,26.604631423950195,26.604631423950195,26.532678397786707,26.604631423950195,1038500
1993-10-05,26.658600124702637,26.658600124702637,26.47871753276807,26.56865882873535,436500
1993-10-06,26.58664905217282,26.694578615307485,26.55067253112793,26.55067253112793,209200
1993-10-07,26.586649275344353,26.586649275344353,26.46073145063027,26.47871971130371,59400
1993-10-08,26.550682192094612,26.568670459162426,26.31683472021302,26.514705657958984,54400
1993-10-11,26.56865882873535,26.622623606315724,26.56865882873535,26.56865882873535,467100
1993-10-12,26.604631423950195,26.62261968049107,26.586643167409324,26.604631423950195,26200
1993-10-13,26.62261968049107,26.62261968049107,26.568654910868453,26.604631423950195,139100
1993-10-14,26.712559991589536,26.946407318115234,26.640606968043166,26.946407318115234,108100
1993-10-15,27.072336138640427,27.1442891915006,27.000383085780253,27.09032440185547,1502500
1993-10-18,27.07232872750883,27.07232872750883,26.982387436055312,27.01836395263672,722400
1993-10-19,26.982397620586802,27.036362415827973,26.82050323486328,26.82050323486328,880100
1993-10-20,26.910431061506433,26.910431061506433,26.802501525163493,26.85646629333496,230400
1993-10-21,26.874468030104453,26.874468030104453,26.784526704702497,26.82050323486328,56200
1993-10-22,26.856474431698537,26.96440400074756,26.694580078125,26.694580078125,390700
1993-10-25,26.712558596364914,26.80249987110015,26.640605576576725,26.766523361206055,114500
1993-10-26,26.748554229736328,26.766542497543817,26.658612890698883,26.748554229736328,186200
1993-10-27,26.712558596364914,26.784511616153104,26.712558596364914,26.766523361206055,118400
1993-10-28,26.802503116294652,27.036350458920044,26.802503116294652,26.964397430419922,129600
1993-10-29,26.946409173294892,26.98238568754495,26.928420916169863,26.964397430419922,80700
1993-11-01,26.928411209654666,27.05432896414203,26.928411209654666,27.036340713500977,36400
1993-11-02,27.000375694346015,27.054340469218126,26.85646962802039,27.01836395263672,262100
1993-11-03,27.000384442000797,27.000384442000797,26.550677839036094,26.67659568786621,479100
1993-11-04,26.67659664479095,26.67659664479095,26.370796143805485,26.388784408569336,130400
1993-11-05,26.31683472021302,26.514705657958984,26.208905117806133,26.514705657958984,363200
1993-11-08,26.532684270605486,26.622625573217707,26.46073122851571,26.55067253112793,367600
1993-11-09,26.73055316147646,26.74854142066992,26.550670569541897,26.56865882873535,246900
1993-11-10,26.56865255678854,26.766523361206055,26.49669953700035,26.766523361206055,46500
1993-11-11,26.766533124157682,26.838486170190365,26.67659181661683,26.694580078125,88900
1993-11-12,26.748550174541716,26.910444560265237,26.730561909461326,26.82050323486328,108200
1993-11-15,26.874452790637946,26.874452790637946,26.730546751598386,26.802499771118164,243300
1993-11-16,26.856464187224546,26.946405460457047,26.748534659345548,26.928417205810547,492600
1993-11-17,26.94642313027878,26.94642313027878,26.712575666531368,26.784528732299805,39600
1993-11-18,26.748531436599063,26.80249619403672,26.640601921723746,26.712554931640625,240800
1993-11-19,26.62261190684701,26.69456491200065,26.604623655558598,26.658588409423828,106000
1993-11-22,26.586633908853834,26.60462215913046,26.40675140608757,26.496692657470703,165300
1993-11-23,26.640596389770508,26.658584638514444,26.496690399819013,26.640596389770508,89700
1993-11-24,26.71257769412135,26.766542497543817,26.676601158506372,26.748554229736328,77200
1993-11-26,26.820488126047195,26.820488126047195,26.74853510625901,26.766523361206055,1019800
1993-11-29,26.83847092230793,26.89243567617316,26.658588409423828,26.658588409423828,517500
1993-11-30,26.640619159629033,26.802513536696328,26.622630895510447,26.67659568786621,230000
1993-12-01,26.82048444651594,26.838472698995158,26.712554931640625,26.712554931640625,379200
1993-12-02,26.766540465857695,26.802516998741915,26.712575666531368,26.784528732299805,352000
1993-12-03,26.76652301290761,26.892440795898438,26.76652301290761,26.892440795898438,306000
1993-12-06,26.92841324996948,27.01835450998942,26.92841324996948,26.982378005981445,99500
1993-12-07,26.98238568754495,27.00037394466998,26.928420916169863,26.964397430419922,88800
1993-12-08,26.964397430419922,26.964397430419922,26.928420916169863,26.964397430419922,146700
1993-12-09,26.96440343333376,27.000379955593043,26.838485605426264,26.874462127685547,416500
1993-12-10,26.892456295184846,26.892456295184846,26.766538439622106,26.82050323486328,412900
1993-12-13,26.820483737945555,26.982378005981445,26.784507233937582,26.982378005981445,273200
1993-12-14,27.000387929605107,27.000387929605107,26.784528732299805,26.784528732299805,41900
1993-12-15,26.820507300966288,26.838495568773777,26.748554229736328,26.748554229736328,82600
1993-12-16,26.856464435843296,26.856464435843296,26.802499671404227,26.838476181030273,78200
1993-12-17,26.8954164005766,27.004084749669836,26.877305009061057,26.985973358154297,104700
1993-12-20,26.967863545660677,27.040309115964668,26.94975215308468,27.022197723388672,68800
1993-12-21,26.985995825618083,26.985995825618083,26.89543879264621,26.93166160583496,205700
1993-12-22,27.004082666370337,27.130862397198367,26.949748496015467,27.112751007080078,410300
1993-12-23,27.09465217590332,27.148986371443232,27.058429378876713,27.09465217590332,533800
1993-12-27,27.094648929352456,27.239540100097656,27.094648929352456,27.239540100097656,447100
1993-12-28,27.22143295860164,27.311989954471905,27.203321559427586,27.29387855529785,880600
1993-12-29,27.311988384462275,27.33009978259521,27.239542791930546,27.257654190063477,266700
1993-12-30,27.239538069324862,27.239538069324862,27.094646909381645,27.14898109436035,219900
1993-12-31,27.20333583174257,27.23955864909509,26.985998927627453,27.00411033630371,312900
1994-01-03,27.00410723221246,27.04033004540121,26.89543879264621,26.93166160583496,960900
1994-01-04,26.967864333585215,27.04030990600586,26.93164154737489,27.04030990600586,164300
1994-01-05,27.076540777390015,27.112763574416626,26.96787238631019,27.09465217590332,710900
1994-01-06,27.13087497292993,27.148986371443232,27.058429378876713,27.09465217590332,201000
1994-01-07,27.148985801265884,27.27576558819641,27.07654020873415,27.257654190063477,775500
1994-01-10,27.29386264903719,27.58364486694336,27.22141709456065,27.58364486694336,593700
1994-01-11,27.565544462203977,27.565544462203977,27.438764691352844,27.529321670532227,295200
1994-01-12,27.54744826590661,27.54744826590661,27.348222801787625,27.438779830932617,158400
1994-01-13,27.366308212280273,27.420642378155087,27.3300854350304,27.366308212280273,244300
1994-01-14,27.456881352765983,27.529326950002833,27.456881352765983,27.474992752075195,137200
1994-01-17,27.474992752075195,27.51121555069362,27.42065855414756,27.474992752075195,17700
1994-01-18,27.511205673217773,27.547428458830964,27.456871494797987,27.511205673217773,166400
1994-01-19,27.475002642590614,27.511225454248613,27.384445613445624,27.438779830932617,200800
1994-01-20,27.474982887604583,27.52931706602437,27.456871494797987,27.511205673217773,281100
1994-01-21,27.54744139069932,27.54744139069932,27.438772982846462,27.456884384155273,85600
1994-01-24,27.438749142829945,27.565528841839722,27.34819221496582,27.34819221496582,373800
1994-01-25,27.366303600538647,27.38441498611147,27.293858058247345,27.34819221496582,310400
1994-01-26,27.348206808576496,27.438763784763836,27.31198401810156,27.420652389526367,145100
1994-01-27,27.474989944727636,27.710438111689704,27.438767149810392,27.67421531677246,344500
1994-01-28,27.7828868462585,27.837221044784428,27.74666404724121,27.74666404724121,356500
1994-01-31,27.855322018893446,28.000213160734244,27.819099233433246,27.945878982543945,313800
1994-02-01,27.909653682895126,27.909653682895126,27.76476255410657,27.80098533630371,303600
1994-02-02,27.89154257666332,27.982099533081055,27.87343118537977,27.982099533081055,307600
1994-02-03,27.927771279343702,27.927771279343702,27.764768723238582,27.85532569885254,466100
1994-02-04,27.855317012357933,27.891539791307682,27.221418380737305,27.221418380737305,1403200
1994-02-07,27.148966973664745,27.420637757257122,27.148966973664745,27.34819221496582,516400
1994-02-08,27.40253098953015,27.40253098953015,27.25763988053065,27.366308212280273,188200
1994-02-09,27.384435755529136,27.493104151384408,27.34821295691071,27.474992752075195,144600
1994-02-10,27.45687685621546,27.474988252558607,27.239540100097656,27.239540100097656,883900
1994-02-11,27.257644003633636,27.40253513454996,27.13086426408185,27.330089569091797,519400
1994-02-14,27.275751269155588,27.456865155404962,27.239528491905713,27.366308212280273,2742100
1994-02-15,27.4206487091848,27.52931706602437,27.38442592357161,27.511205673217773,374700
1994-02-16,27.547418111869,27.547418111869,27.438749795845848,27.493083953857422,287600
1994-02-17,27.61987183092445,27.637983222288987,27.257644003633636,27.330089569091797,342400
1994-02-18,27.3482053120931,27.366316706339518,27.094645792643227,27.167091369628906,313300
1994-02-22,27.239554366813636,27.438779830932617,27.239554366813636,27.438779830932617,154500
1994-02-23,27.4749765440299,27.493087932654834,27.275751269155588,27.366308212280273,391700
1994-02-24,27.27578146644761,27.27578146644761,26.985998927627453,27.00411033630371,770800
1994-02-25,27.040315741372204,27.13087272644043,26.98598155033127,27.13087272644043,531300
1994-02-28,27.20331831449501,27.275763902549592,27.13087272644043,27.13087272644043,333000
1994-03-01,27.130866078844658,27.18520025657265,26.87730658278069,27.022197723388672,423600
1994-03-02,26.678090344471148,27.058429718017578,26.60564474950992,27.058429718017578,581500
1994-03-03,27.022196141185375,27.022196141185375,26.91352779209214,26.985973358154297,223200
1994-03-04,26.985984123056355,27.130875312978805,26.89542712935482,27.058429718017578,595800
1994-03-07,27.148981548974742,27.239538525455643,27.148981548974742,27.20331573486328,539800
1994-03-08,27.22143196549645,27.22143196549645,27.058429378876713,27.09465217590332,880300
1994-03-09,27.130861433362927,27.23952977021218,27.004081707038804,27.221418380737305,2500100
1994-03-10,27.20333583174257,27.20333583174257,26.913553292922412,27.00411033630371,207400
1994-03-11,27.040312724402938,27.185203884346155,26.89542156445972,27.14898109436035,576600
1994-03-14,27.257654868627213,27.257654868627213,27.14898647712438,27.185209274291992,345900
1994-03-15,27.23953694661458,27.29387112935384,27.14897997538249,27.167091369628906,748600
1994-03-16,27.203329240203534,27.384443283081055,27.112772218764775,27.384443283081055,455500
1994-03-17,27.293886261642296,27.420666091656557,27.293886261642296,27.384443283081055,133000
1994-03-18,27.25094880632615,27.414891680161002,27.23273293145561,27.378459930419922,365500
1994-03-21,27.287371899462922,27.36023537582998,27.23272429218763,27.305587768554688,324800
1994-03-22,27.30559643093777,27.43310755503154,27.25094880632615,27.378459930419922,435700
1994-03-23,27.36024284362793,27.4331063398826,27.342026969564262,27.36024284362793,698500
1994-03-24,27.25095251242748,27.305600144471118,26.904850842817773,27.03236198425293,1200500
1994-03-25,27.05056653703962,27.12343001592727,26.777328491210938,26.777328491210938,100900
1994-03-28,26.81377601623535,26.850207777126975,26.576969570439793,26.81377601623535,1117200
1994-03-29,26.81376173160841,26.83197760234999,26.28550148010254,26.28550148010254,338400
1994-03-30,26.303715896874518,26.37657937581323,25.92118263244629,25.92118263244629,1123900
1994-03-31,25.921179879020794,26.048690953618927,25.374703845028787,25.994043350219727,788800
1994-04-04,25.26540287601566,25.666151876212016,25.26540287601566,25.59328842163086,2627300
1994-04-05,25.848313527127193,26.121551513671875,25.848313527127193,26.121551513671875,1179000
1994-04-06,26.157983245211167,26.176199110980814,25.93939285597542,26.121551513671875,516500
1994-04-07,26.103332767049775,26.303707268401865,25.957605856975526,26.249059677124023,666100
1994-04-08,26.194423491471298,26.194423491471298,25.921185416108244,26.048696517944336,242400
1994-04-11,26.12155585700755,26.26728280739532,26.0578003162129,26.157987594604492,203300
1994-04-12,26.185307043865635,26.23084670828975,26.06690391636294,26.121551513671875,1409200
1994-04-13,26.11245067020153,26.176206217704635,25.793672932685986,25.984939575195312,364100
1994-04-14,25.939395746820527,26.13066235871773,25.884748143421326,25.994043350219727,419900
1994-04-15,25.98493541631986,26.103338557018127,25.948503680720393,25.994043350219727,387300
1994-04-18,26.02136220915187,26.094225666510365,25.73901631188771,25.820987701416016,369100
1994-04-19,25.793662538491493,25.95760530886326,25.638827699807045,25.857418060302734,472200
1994-04-20,25.88476964280703,25.94852523306025,25.693502872047368,25.830121994018555,508000
1994-04-21,25.939392705716934,26.21263069067884,25.8483133773963,26.176198959350586,200300
1994-04-22,26.239951694107187,26.25816755783097,26.076008920593154,26.14887237548828,301800
1994-04-25,26.139767497870398,26.440329284431275,26.139767497870398,26.4221134185791,394600
1994-04-26,26.385680809442217,26.431220472558273,26.34014114632616,26.39478874206543,399000
1994-04-28,26.340142632922987,26.37657436547198,26.12155223762902,26.203523635864258,287000
1994-04-29,26.157990384911464,26.321933221585702,26.1215586434283,26.28550148010254,481900
1994-05-02,26.285508565666262,26.64982607870391,26.19442918740685,26.449451446533203,275000
1994-05-03,26.458545150283452,26.467653083209537,26.26727855883562,26.4221134185791,183400
1994-05-04,26.476760824082305,26.476760824082305,26.276386301161835,26.37657356262207,401900
1994-05-05,26.403925504592113,26.449465217432046,26.34016990661621,26.34016990661621,659800
1994-05-06,26.212639888571626,26.212639888571626,25.99404942389973,26.085128784179688,216300
1994-05-09,26.01225289898718,26.08511635248575,25.811878401866135,25.857418060302734,499300
1994-05-10,25.98493681783986,26.139771702488748,25.96672094905764,26.05780029296875,583400
1994-05-11,26.030470141321683,26.06690187000093,25.74812424405752,25.820987701416016,210600
1994-05-12,25.984940959680035,26.012264767208617,25.884753665408574,25.948509216308594,305200
1994-05-13,26.021372703051476,26.021372703051476,25.82099811450855,25.948509216308594,321300
1994-05-16,26.003154573942485,26.085125989412006,25.94850696362947,25.95761489868164,450400
1994-05-17,25.97585220389676,26.34016990661621,25.939420433624814,26.34016990661621,470200
1994-05-18,26.358363271046045,26.631601314629798,26.239960118826417,26.531414031982422,824800
1994-05-19,26.47677867421527,26.731800966226977,26.47677867421527,26.658937454223633,531000
1994-05-20,26.613393964100275,26.631609839503493,26.52231458708419,26.558746337890625,370400
1994-05-23,26.531408996608242,26.54051692966578,26.431221732975324,26.513193130493164,262700
