Date,Open,High,Low,Close,Adj Close,Volume
1993-04-07,44.25,44.34375,44.15625,44.34375,25.29087257385254,28000
1993-04-08,44.53125,44.53125,44.09375,44.28125,25.255245208740234,180800
1993-04-12,44.71875,44.9375,44.65625,44.90625,25.611705780029297,348500
1993-04-13,44.875,45.15625,44.84375,45.0,25.665164947509766,146100
1993-04-14,45.03125,45.0625,44.90625,44.9375,25.629520416259766,119600
1993-04-15,44.90625,45.03125,44.75,44.9375,25.629520416259766,148600
1993-04-16,44.96875,45.03125,44.875,44.9375,25.629520416259766,47900
1993-04-19,44.9375,45.0625,44.71875,44.75,25.522581100463867,157000
1993-04-20,44.6875,44.75,44.25,44.53125,25.397825241088867,279500
1993-04-21,44.625,44.625,44.375,44.5,25.379995346069336,67900
1993-04-22,44.3125,44.6875,43.9375,43.9375,25.059194564819336,97700
1993-04-23,43.84375,43.96875,43.6875,43.75,24.952255249023438,106000
1993-04-26,43.78125,43.9375,43.28125,43.40625,24.75621223449707,62600
1993-04-27,43.34375,43.875,43.34375,43.875,25.023540496826172,156800
1993-04-28,43.8125,43.90625,43.71875,43.78125,24.970083236694336,85900
1993-04-29,43.875,43.96875,43.625,43.96875,25.077003479003906,85000
1993-04-30,44.125,44.28125,44.03125,44.03125,25.112648010253906,88500
1993-05-03,44.09375,44.3125,43.90625,44.3125,25.27307891845703,80500
1993-05-04,44.40625,44.625,44.34375,44.46875,25.3621883392334,149100
1993-05-05,44.46875,44.75,44.46875,44.59375,25.433481216430664,109000
1993-05-06,44.53125,44.5625,44.40625,44.4375,25.34437370300293,54700
1993-05-07,44.46875,44.46875,44.28125,44.34375,25.29087257385254,68000
1993-05-10,44.40625,44.6875,44.40625,44.4375,25.34437370300293,113900
1993-05-11,44.4375,44.625,44.3125,44.625,25.4512996673584,42600
1993-05-12,44.4375,44.59375,44.4375,44.5625,25.415637969970703,31000
1993-05-13,44.375,44.375,44.0,44.03125,25.112648010253906,129100
1993-05-14,44.03125,44.15625,43.96875,44.0,25.0948429107666,63500
1993-05-17,44.125,44.15625,43.9375,44.15625,25.183950424194336,34000
1993-05-18,44.1875,44.21875,43.96875,44.125,25.166126251220703,105200
1993-05-19,44.125,45.03125,43.84375,45.03125,25.682998657226562,50200
1993-05-20,45.03125,45.15625,44.9375,45.15625,25.754283905029297,98200
1993-05-21,45.1875,45.25,44.71875,44.75,25.522581100463867,221400
1993-05-24,44.84375,45.09375,44.84375,44.9375,25.629520416259766,30500
1993-05-25,45.125,45.125,45.03125,45.03125,25.682998657226562,191800
1993-05-26,45.15625,45.625,45.125,45.59375,26.003807067871094,102400
1993-05-27,45.65625,45.65625,45.375,45.4375,25.914690017700195,53800
1993-05-28,45.40625,45.40625,45.0,45.21875,25.789947509765625,79100
1993-06-01,45.375,45.8125,45.3125,45.65625,26.039438247680664,28300
1993-06-02,45.53125,45.75,45.34375,45.59375,26.003807067871094,20300
1993-06-03,45.5,45.5,45.34375,45.4375,25.914690017700195,21600
1993-06-04,45.3125,45.3125,45.09375,45.28125,25.825576782226562,32000
1993-06-07,45.375,45.375,45.125,45.125,25.736461639404297,121400
1993-06-08,45.0,45.0,44.71875,44.71875,25.5047607421875,104500
1993-06-09,44.875,45.0625,44.8125,44.875,25.593875885009766,43300
1993-06-10,44.84375,44.9375,44.75,44.90625,25.611705780029297,17900
1993-06-11,45.0625,45.15625,44.90625,45.09375,25.71865463256836,647400
1993-06-14,45.15625,45.1875,45.03125,45.03125,25.682998657226562,64200
1993-06-15,45.09375,45.125,44.9375,44.9375,25.629520416259766,142400
1993-06-16,44.9375,45.03125,44.8125,45.03125,25.682998657226562,330900
1993-06-17,45.125,45.1875,45.03125,45.1875,25.772111892700195,37400
1993-06-18,44.84375,44.84375,44.5,44.5,25.55987548828125,58500
1993-06-21,44.625,44.625,44.53125,44.59375,25.613727569580078,29300
1993-06-22,44.65625,44.65625,44.5625,44.625,25.63167953491211,137500
1993-06-23,44.625,44.625,44.21875,44.21875,25.39833641052246,227600
1993-06-24,44.34375,44.8125,44.34375,44.8125,25.7393798828125,243700
1993-06-25,44.78125,44.90625,44.75,44.78125,25.72142791748047,44800
1993-06-28,45.0,45.28125,44.9375,45.28125,26.008604049682617,439900
1993-06-29,45.21875,45.21875,45.0,45.0625,25.88296890258789,207500
1993-06-30,45.125,45.21875,45.0,45.0625,25.88296890258789,437600
1993-07-01,45.125,45.125,44.875,44.9375,25.811168670654297,605700
1993-07-02,44.78125,44.8125,44.53125,44.6875,25.667570114135742,285400
1993-07-06,44.625,44.75,44.15625,44.21875,25.39833641052246,246400
1993-07-07,44.1875,44.40625,44.1875,44.34375,25.47011947631836,343700
1993-07-08,44.375,44.9375,44.3125,44.84375,25.757312774658203,248200
1993-07-09,44.84375,44.96875,44.75,44.96875,25.829116821289062,378200
1993-07-12,44.90625,44.96875,44.84375,44.9375,25.811168670654297,373700
1993-07-13,44.96875,45.09375,44.65625,44.90625,25.7932071685791,389600
1993-07-14,44.9375,45.1875,44.90625,45.0625,25.88296890258789,617300
1993-07-15,45.03125,45.03125,44.78125,44.875,25.775259017944336,443800
1993-07-16,44.90625,44.9375,44.6875,44.75,25.70347023010254,216400
1993-07-19,44.75,44.75,44.59375,44.71875,25.685522079467773,188200
1993-07-20,44.6875,44.84375,44.46875,44.84375,25.757312774658203,68500
1993-07-21,44.78125,44.8125,44.65625,44.8125,25.7393798828125,142700
1993-07-22,44.75,44.8125,44.5,44.5,25.55987548828125,632400
1993-07-23,44.59375,44.71875,44.5625,44.71875,25.685522079467773,286200
1993-07-26,44.84375,45.0625,44.84375,44.96875,25.829116821289062,121300
1993-07-27,45.0,45.03125,44.78125,44.9375,25.811168670654297,92800
1993-07-28,44.84375,44.9375,44.78125,44.84375,25.757312774658203,30800
1993-07-29,44.9375,45.21875,44.875,45.09375,25.90092658996582,331000
1993-07-30,45.09375,45.09375,44.78125,44.84375,25.757312774658203,75300
1993-08-02,44.90625,45.125,44.90625,44.96875,25.829116821289062,41300
1993-08-03,45.0625,45.1875,44.84375,45.0,25.847057342529297,81600
1993-08-04,45.0,45.09375,44.875,45.0,25.847057342529297,434000
1993-08-05,45.0,45.0,44.84375,44.90625,25.7932071685791,36800
1993-08-06,45.03125,45.0625,44.90625,44.96875,25.829116821289062,402300
1993-08-09,45.09375,45.34375,45.0,45.21875,25.97272491455078,828200
1993-08-10,45.1875,45.21875,45.125,45.1875,25.95476531982422,604900
1993-08-11,45.15625,45.3125,45.15625,45.1875,25.95476531982422,542200
1993-08-12,45.3125,45.3125,44.90625,45.0625,25.88296890258789,303700
1993-08-13,45.09375,45.15625,45.09375,45.125,25.918865203857422,103500
1993-08-16,45.15625,45.5,45.15625,45.375,26.062461853027344,241800
1993-08-17,45.34375,45.53125,45.34375,45.53125,26.152198791503906,369300
1993-08-18,45.6875,45.875,45.65625,45.78125,26.295801162719727,414300
1993-08-19,45.8125,45.8125,45.71875,45.78125,26.295801162719727,28500
1993-08-20,45.6875,45.8125,45.65625,45.8125,26.31374168395996,80700
1993-08-23,45.625,45.75,45.625,45.71875,26.259897232055664,15600
1993-08-24,45.71875,46.21875,45.71875,46.21875,26.547100067138672,273400
1993-08-25,46.21875,46.4375,46.15625,46.25,26.56504249572754,242300
1993-08-26,46.28125,46.53125,46.09375,46.28125,26.58299446105957,120000
1993-08-27,46.15625,46.25,46.15625,46.25,26.56504249572754,25700
1993-08-30,46.28125,46.5,46.28125,46.4375,26.672733306884766,183500
1993-08-31,46.40625,46.5625,46.34375,46.5625,26.744535446166992,66500
1993-09-01,46.40625,46.59375,46.40625,46.5,26.70863151550293,136500
1993-09-02,46.53125,46.59375,46.3125,46.34375,26.61888885498047,472400
1993-09-03,46.3125,46.4375,46.25,46.375,26.636850357055664,630500
1993-09-07,46.375,46.4375,46.0,46.0625,26.45732879638672,196400
1993-09-08,46.0625,46.0625,45.59375,45.90625,26.36759376525879,269900
1993-09-09,45.71875,46.03125,45.71875,46.0,26.421445846557617,239200
1993-09-10,46.125,46.4375,46.0625,46.40625,26.654787063598633,106500
1993-09-13,46.5625,46.5625,46.4375,46.4375,26.672733306884766,66900
1993-09-14,46.3125,46.3125,46.09375,46.25,26.56504249572754,184500
1993-09-15,46.0625,46.40625,45.90625,46.375,26.636850357055664,101000
1993-09-16,46.3125,46.34375,46.15625,46.1875,26.52914810180664,54300
1993-09-17,45.875,45.90625,45.75,45.8125,26.477693557739258,200900
1993-09-20,45.875,45.96875,45.4375,45.4375,26.260967254638672,57800
1993-09-21,45.5,45.5625,44.8125,45.28125,26.170656204223633,318200
1993-09-22,45.4375,45.71875,45.375,45.65625,26.387388229370117,439700
1993-09-23,45.78125,45.9375,45.71875,45.90625,26.531879425048828,88500
1993-09-24,45.84375,45.875,45.71875,45.78125,26.459644317626953,53500
1993-09-27,46.125,46.28125,46.125,46.28125,26.748624801635742,274600
1993-09-28,46.3125,46.3125,46.15625,46.1875,26.694446563720703,158300
1993-09-29,46.1875,46.3125,45.96875,46.03125,26.604129791259766,221000
1993-09-30,46.03125,46.125,45.84375,45.9375,26.549955368041992,99300
1993-10-01,45.875,46.21875,45.8125,46.15625,26.676359176635742,22700
1993-10-04,46.21875,46.21875,46.09375,46.21875,26.712509155273438,1038500
1993-10-05,46.3125,46.3125,46.0,46.15625,26.676359176635742,436500
1993-10-06,46.1875,46.375,46.125,46.125,26.65831756591797,209200
1993-10-07,46.1875,46.1875,45.96875,46.0,26.586069107055664,59400
1993-10-08,46.125,46.15625,45.71875,46.0625,26.62217903137207,54400
1993-10-11,46.15625,46.25,46.15625,46.15625,26.676359176635742,467100
1993-10-12,46.21875,46.25,46.1875,46.21875,26.712509155273438,26200
1993-10-13,46.25,46.25,46.15625,46.21875,26.712509155273438,139100
1993-10-14,46.40625,46.8125,46.28125,46.8125,27.055654525756836,108100
1993-10-15,47.03125,47.15625,46.90625,47.0625,27.20014190673828,1502500
1993-10-18,47.03125,47.03125,46.875,46.9375,27.12790870666504,722400
1993-10-19,46.875,46.96875,46.59375,46.59375,26.92923927307129,880100
1993-10-20,46.75,46.75,46.5625,46.65625,26.965341567993164,230400
1993-10-21,46.6875,46.6875,46.53125,46.59375,26.92923927307129,56200
1993-10-22,46.65625,46.84375,46.375,46.375,26.802814483642578,390700
1993-10-25,46.40625,46.5625,46.28125,46.5,26.875043869018555,114500
1993-10-26,46.46875,46.5,46.3125,46.46875,26.856990814208984,186200
1993-10-27,46.40625,46.53125,46.40625,46.5,26.875043869018555,118400
1993-10-28,46.5625,46.96875,46.5625,46.84375,27.07373046875,129600
1993-10-29,46.8125,46.875,46.78125,46.84375,27.07373046875,80700
1993-11-01,46.78125,47.0,46.78125,46.96875,27.145965576171875,36400
1993-11-02,46.90625,47.0,46.65625,46.9375,27.12790870666504,262100
1993-11-03,46.90625,46.90625,46.125,46.34375,26.78474235534668,479100
1993-11-04,46.34375,46.34375,45.8125,45.84375,26.495773315429688,130400
1993-11-05,45.71875,46.0625,45.53125,46.0625,26.62217903137207,363200
1993-11-08,46.09375,46.25,45.96875,46.125,26.65831756591797,367600
1993-11-09,46.4375,46.46875,46.125,46.15625,26.676359176635742,246900
1993-11-10,46.15625,46.5,46.03125,46.5,26.875043869018555,46500
1993-11-11,46.5,46.625,46.34375,46.375,26.802814483642578,88900
1993-11-12,46.46875,46.75,46.4375,46.59375,26.92923927307129,108200
1993-11-15,46.6875,46.6875,46.4375,46.5625,26.91117286682129,243300
1993-11-16,46.65625,46.8125,46.46875,46.78125,27.037593841552734,492600
1993-11-17,46.8125,46.8125,46.40625,46.53125,26.893104553222656,39600
1993-11-18,46.46875,46.5625,46.28125,46.40625,26.82086944580078,240800
1993-11-19,46.25,46.375,46.21875,46.3125,26.766679763793945,106000
1993-11-22,46.1875,46.21875,45.875,46.03125,26.604129791259766,165300
1993-11-23,46.28125,46.3125,46.03125,46.28125,26.748624801635742,89700
1993-11-24,46.40625,46.5,46.34375,46.46875,26.856990814208984,77200
1993-11-26,46.59375,46.59375,46.46875,46.5,26.875043869018555,1019800
1993-11-29,46.625,46.71875,46.3125,46.3125,26.766679763793945,517500
1993-11-30,46.28125,46.5625,46.25,46.34375,26.78474235534668,230000
1993-12-01,46.59375,46.625,46.40625,46.40625,26.82086944580078,379200
1993-12-02,46.5,46.5625,46.40625,46.53125,26.893104553222656,352000
1993-12-03,46.5,46.71875,46.5,46.71875,27.001489639282227,306000
1993-12-06,46.78125,46.9375,46.78125,46.875,27.091787338256836,99500
1993-12-07,46.875,46.90625,46.78125,46.84375,27.07373046875,88800
1993-12-08,46.84375,46.84375,46.78125,46.84375,27.07373046875,146700
1993-12-09,46.84375,46.90625,46.625,46.6875,26.983421325683594,416500
1993-12-10,46.71875,46.71875,46.5,46.59375,26.92923927307129,412900
1993-12-13,46.59375,46.875,46.53125,46.875,27.091787338256836,273200
1993-12-14,46.90625,46.90625,46.53125,46.53125,26.893104553222656,41900
1993-12-15,46.59375,46.625,46.46875,46.46875,26.856990814208984,82600
1993-12-16,46.65625,46.65625,46.5625,46.625,26.947298049926758,78200
1993-12-17,46.40625,46.59375,46.375,46.5625,27.095394134521484,104700
1993-12-20,46.53125,46.65625,46.5,46.625,27.131765365600586,68800
1993-12-21,46.5625,46.5625,46.40625,46.46875,27.040836334228516,205700
1993-12-22,46.59375,46.8125,46.5,46.78125,27.222679138183594,410300
1993-12-23,46.75,46.84375,46.6875,46.75,27.204505920410156,533800
1993-12-27,46.75,47.0,46.75,47.0,27.34998893737793,447100
1993-12-28,46.96875,47.125,46.9375,47.09375,27.4045352935791,880600
1993-12-29,47.125,47.15625,47.0,47.03125,27.36813735961914,266700
1993-12-30,47.0,47.0,46.75,46.84375,27.259065628051758,219900
1993-12-31,46.9375,47.0,46.5625,46.59375,27.113584518432617,312900
1994-01-03,46.59375,46.65625,46.40625,46.46875,27.040836334228516,960900
1994-01-04,46.53125,46.65625,46.46875,46.65625,27.149930953979492,164300
1994-01-05,46.71875,46.78125,46.53125,46.75,27.204505920410156,710900
1994-01-06,46.8125,46.84375,46.6875,46.75,27.204505920410156,201000
1994-01-07,46.84375,47.0625,46.71875,47.03125,27.36813735961914,775500
1994-01-10,47.09375,47.59375,46.96875,47.59375,27.695497512817383,593700
1994-01-11,47.5625,47.5625,47.34375,47.5,27.640947341918945,295200
1994-01-12,47.53125,47.53125,47.1875,47.34375,27.550012588500977,158400
1994-01-13,47.21875,47.3125,47.15625,47.21875,27.47726058959961,244300
1994-01-14,47.375,47.5,47.375,47.40625,27.586376190185547,137200
1994-01-17,47.40625,47.46875,47.3125,47.40625,27.586376190185547,17700
1994-01-18,47.46875,47.53125,47.375,47.46875,27.62273597717285,166400
1994-01-19,47.40625,47.46875,47.25,47.34375,27.550012588500977,200800
1994-01-20,47.40625,47.5,47.375,47.46875,27.62273597717285,281100
1994-01-21,47.53125,47.53125,47.34375,47.375,27.568206787109375,85600
1994-01-24,47.34375,47.5625,47.1875,47.1875,27.459087371826172,373800
1994-01-25,47.21875,47.25,47.09375,47.1875,27.459087371826172,310400
1994-01-26,47.1875,47.34375,47.125,47.3125,27.53182601928711,145100
1994-01-27,47.40625,47.8125,47.34375,47.75,27.78643226623535,344500
1994-01-28,47.9375,48.03125,47.875,47.875,27.859159469604492,356500
1994-01-31,48.0625,48.3125,48.0,48.21875,28.059186935424805,313800
1994-02-01,48.15625,48.15625,47.90625,47.96875,27.913707733154297,303600
1994-02-02,48.125,48.28125,48.09375,48.28125,28.095563888549805,307600
1994-02-03,48.1875,48.1875,47.90625,48.0625,27.9682674407959,466100
1994-02-04,48.0625,48.125,46.96875,46.96875,27.33179473876953,1403200
1994-02-07,46.84375,47.3125,46.84375,47.1875,27.459087371826172,516400
1994-02-08,47.28125,47.28125,47.03125,47.21875,27.47726058959961,188200
1994-02-09,47.25,47.4375,47.1875,47.40625,27.586376190185547,144600
1994-02-10,47.375,47.40625,47.0,47.0,27.34998893737793,883900
1994-02-11,47.03125,47.28125,46.8125,47.15625,27.44090461730957,519400
1994-02-14,47.0625,47.375,47.0,47.21875,27.47726058959961,2742100
1994-02-15,47.3125,47.5,47.25,47.46875,27.62273597717285,374700
1994-02-16,47.53125,47.53125,47.34375,47.4375,27.604555130004883,287600
1994-02-17,47.65625,47.6875,47.03125,47.15625,27.44090461730957,342400
1994-02-18,47.1875,47.21875,46.75,46.875,27.277244567871094,313300
1994-02-22,47.0,47.34375,47.0,47.34375,27.550012588500977,154500
1994-02-23,47.40625,47.4375,47.0625,47.21875,27.47726058959961,391700
1994-02-24,47.0625,47.0625,46.5625,46.59375,27.113584518432617,770800
1994-02-25,46.65625,46.8125,46.5625,46.8125,27.240863800048828,531300
1994-02-28,46.9375,47.0625,46.8125,46.8125,27.240863800048828,333000
1994-03-01,46.8125,46.90625,46.375,46.625,27.131765365600586,423600
1994-03-02,46.03125,46.6875,45.90625,46.6875,27.168134689331055,581500
1994-03-03,46.625,46.625,46.4375,46.5625,27.095394134521484,223200
1994-03-04,46.5625,46.8125,46.40625,46.6875,27.168134689331055,595800
1994-03-07,46.84375,47.0,46.84375,46.9375,27.31361198425293,539800
1994-03-08,46.96875,46.96875,46.6875,46.75,27.204505920410156,880300
1994-03-09,46.8125,47.0,46.59375,46.96875,27.33179473876953,2500100
1994-03-10,46.9375,46.9375,46.4375,46.59375,27.113584518432617,207400
1994-03-11,46.65625,46.90625,46.40625,46.84375,27.259065628051758,576600
1994-03-14,47.03125,47.03125,46.84375,46.90625,27.295412063598633,345900
1994-03-15,47.0,47.09375,46.84375,46.875,27.277244567871094,748600
1994-03-16,46.9375,47.25,46.78125,47.25,27.49546241760254,455500
1994-03-17,47.09375,47.3125,47.09375,47.25,27.49546241760254,133000
1994-03-18,46.75,47.03125,46.71875,46.96875,27.489450454711914,365500
1994-03-21,46.8125,46.9375,46.71875,46.84375,27.416303634643555,324800
1994-03-22,46.84375,47.0625,46.75,46.96875,27.489450454711914,435700
1994-03-23,46.9375,47.0625,46.90625,46.9375,27.47117042541504,698500
1994-03-24,46.75,46.84375,46.15625,46.375,27.14196014404297,1200500
1994-03-25,46.40625,46.53125,45.9375,45.9375,26.88589859008789,100900
1994-03-28,46.0,46.0625,45.59375,46.0,26.9224796295166,1117200
1994-03-29,46.0,46.03125,45.09375,45.09375,26.392059326171875,338400
1994-03-30,45.125,45.25,44.46875,44.46875,26.02629280090332,1123900
1994-03-31,44.46875,44.6875,43.53125,44.59375,26.099445343017578,788800
1994-04-04,43.34375,44.03125,43.34375,43.90625,25.69707679748535,2627300
1994-04-05,44.34375,44.8125,44.34375,44.8125,26.227476119995117,1179000
1994-04-06,44.875,44.90625,44.5,44.8125,26.227476119995117,516500
1994-04-07,44.78125,45.125,44.53125,45.03125,26.355493545532227,666100
1994-04-08,44.9375,44.9375,44.46875,44.6875,26.154312133789062,242400
1994-04-11,44.8125,45.0625,44.703125,44.875,26.264049530029297,203300
1994-04-12,44.921875,45.0,44.71875,44.8125,26.227476119995117,1409200
1994-04-13,44.796875,44.90625,44.25,44.578125,26.090290069580078,364100
1994-04-14,44.5,44.828125,44.40625,44.59375,26.099445343017578,419900
1994-04-15,44.578125,44.78125,44.515625,44.59375,26.099445343017578,387300
1994-04-18,44.640625,44.765625,44.15625,44.296875,25.925695419311523,369100
1994-04-19,44.25,44.53125,43.984375,44.359375,25.9622745513916,472200
1994-04-20,44.40625,44.515625,44.078125,44.3125,25.934839248657227,508000
1994-04-21,44.5,44.96875,44.34375,44.90625,26.282320022583008,200300
1994-04-22,45.015625,45.046875,44.734375,44.859375,26.25489044189453,301800
1994-04-25,44.84375,45.359375,44.84375,45.328125,26.529247283935547,394600
1994-04-26,45.265625,45.34375,45.1875,45.28125,26.50181007385254,399000
1994-04-28,45.1875,45.25,44.8125,44.953125,26.30978012084961,287000
1994-04-29,44.875,45.15625,44.8125,45.09375,26.392059326171875,481900
1994-05-02,45.09375,45.71875,44.9375,45.375,26.55669593811035,275000
1994-05-03,45.390625,45.40625,45.0625,45.328125,26.529247283935547,183400
1994-05-04,45.421875,45.421875,45.078125,45.25,26.4835205078125,401900
1994-05-05,45.296875,45.375,45.1875,45.1875,26.44695281982422,659800
1994-05-06,44.96875,44.96875,44.59375,44.75,26.190881729125977,216300
1994-05-09,44.625,44.75,44.28125,44.359375,25.9622745513916,499300
1994-05-10,44.578125,44.84375,44.546875,44.703125,26.1634521484375,583400
1994-05-11,44.65625,44.71875,44.171875,44.296875,25.925695419311523,210600
1994-05-12,44.578125,44.625,44.40625,44.515625,26.0537166595459,305200
1994-05-13,44.640625,44.640625,44.296875,44.515625,26.0537166595459,321300
1994-05-16,44.609375,44.75,44.515625,44.53125,26.062868118286133,450400
1994-05-17,44.5625,45.1875,44.5,45.1875,26.44695281982422,470200
1994-05-18,45.21875,45.6875,45.015625,45.515625,26.63897705078125,824800
1994-05-19,45.421875,45.859375,45.421875,45.734375,26.767017364501953,531000
1994-05-20,45.65625,45.6875,45.5,45.5625,26.666414260864258,370400
1994-05-23,45.515625,45.53125,45.34375,45.484375,26.620691299438477,262700
1994-05-24,45.609375,45.84375,45.609375,45.671875,26.73042869567871,549600
1994-05-25,45.5,45.828125,45.34375,45.796875,26.80359649658203,738200
1994-05-26,45.78125,45.9375,45.734375,45.828125,26.82188606262207,369600
1994-05-27,45.75,45.875,45.671875,45.875,26.849302291870117,162000
1994-05-31,45.734375,45.90625,45.65625,45.8125,26.812728881835938,160000
1994-06-01,45.703125,46.015625,45.5625,46.015625,26.931608200073242,200500
1994-06-02,46.046875,46.046875,45.890625,45.96875,26.90418815612793,55100
1994-06-03,46.0,46.390625,45.859375,46.234375,27.05964469909668,550400
1994-06-06,46.328125,46.46875,46.1875,46.21875,27.050504684448242,99300
1994-06-07,46.140625,46.21875,46.03125,46.15625,27.01392364501953,120600
1994-06-08,46.265625,46.265625,45.78125,45.78125,26.79446029663086,131900
1994-06-09,45.984375,46.03125,45.890625,46.03125,26.940759658813477,80500
1994-06-10,46.078125,46.203125,46.078125,46.109375,26.986495971679688,83100
1994-06-13,46.046875,46.1875,46.03125,46.171875,27.0230655670166,109700
1994-06-14,46.3125,46.546875,46.3125,46.53125,27.2334041595459,161000
1994-06-15,46.546875,46.5625,46.3125,46.34375,27.1236572265625,142800
1994-06-16,46.34375,46.46875,46.296875,46.4375,27.178539276123047,44000
1994-06-17,46.15625,46.203125,45.8125,45.875,27.026826858520508,403800
1994-06-20,45.546875,45.625,45.4375,45.484375,26.796701431274414,137400
1994-06-21,45.453125,45.453125,44.90625,45.09375,26.56656265258789,139200
1994-06-22,45.21875,45.421875,45.171875,45.265625,26.667821884155273,279900
1994-06-23,45.34375,45.40625,44.9375,45.0,26.511329650878906,922500
1994-06-24,44.78125,44.78125,44.0,44.0625,25.959014892578125,353800
1994-06-27,44.234375,44.828125,44.015625,44.828125,26.410066604614258,371200
1994-06-28,44.84375,44.84375,44.25,44.609375,26.28119468688965,5382300
1994-06-29,44.671875,45.015625,44.625,44.75,26.36404037475586,311800
1994-06-30,44.828125,44.84375,44.3125,44.46875,26.19835662841797,271900
1994-07-01,44.6875,44.6875,44.375,44.5625,26.253583908081055,406900
1994-07-05,44.65625,44.859375,44.515625,44.796875,26.391674041748047,112000
1994-07-06,44.625,44.8125,44.46875,44.734375,26.354843139648438,174800
1994-07-07,44.734375,44.921875,44.6875,44.921875,26.465303421020508,66700
1994-07-08,44.640625,44.984375,44.625,44.90625,26.456096649169922,148400
1994-07-11,44.9375,45.015625,44.53125,44.75,26.36404037475586,124000
1994-07-12,44.765625,44.828125,44.515625,44.8125,26.400880813598633,257300
1994-07-13,44.828125,45.03125,44.828125,44.890625,26.4468936920166,532700
1994-07-14,45.109375,45.46875,45.078125,45.375,26.732255935668945,494200
1994-07-15,45.34375,45.484375,45.328125,45.390625,26.741472244262695,49100
1994-07-18,45.390625,45.578125,45.390625,45.46875,26.78748893737793,72300
1994-07-19,45.546875,45.5625,45.375,45.375,26.732255935668945,609500
1994-07-20,45.40625,45.40625,45.0625,45.171875,26.612594604492188,185300
1994-07-21,45.171875,45.296875,45.078125,45.265625,26.667821884155273,86300
1994-07-22,45.375,45.40625,45.25,45.34375,26.713855743408203,151600
1994-07-25,45.359375,45.453125,45.3125,45.40625,26.75066566467285,120900
1994-07-26,45.390625,45.421875,45.3125,45.359375,26.723058700561523,489600
